./mainTSP -input data_light/att48.tsp -setup_model 31 -randomseed 0 -v 80 -nthread 4 -time_limit 30    11744.0,0.001
   11533.0,0.001
   11333.0,0.001
   11221.0,0.001
   11185.0,0.001
   11185.0,0.001
   20066.0,0.002
   18618.0,0.002
   17209.0,0.002
   16548.0,0.002
   15494.0,0.002
   14888.0,0.002
   14472.0,0.002
   13869.0,0.002
   13084.0,0.002
   12775.0,0.002
   12463.0,0.003
   12167.0,0.003
   11701.0,0.003
   11445.0,0.003
   11257.0,0.003
   11099.0,0.003
   11004.0,0.003
   10919.0,0.003
   10840.0,0.003
   10821.0,0.003
   10786.0,0.004
   10786.0,0.004
   23343.0,0.004
   21164.0,0.004
   18503.0,0.004
   16555.0,0.004
   15727.0,0.004
   14877.0,0.004
   14096.0,0.004
   13623.0,0.004
   13143.0,0.005
   12793.0,0.005
   12469.0,0.005
   12209.0,0.005
   11958.0,0.005
   11337.0,0.005
   11142.0,0.005
   10957.0,0.005
   10934.0,0.005
   10934.0,0.005
   21921.0,0.006
   20180.0,0.006
   19088.0,0.006
   18178.0,0.006
   17301.0,0.006
   16501.0,0.006
   15748.0,0.006
   15256.0,0.006
   14785.0,0.006
   14199.0,0.007
   13747.0,0.007
   13172.0,0.007
   12730.0,0.007
   12314.0,0.007
   12022.0,0.007
   11769.0,0.007
   11550.0,0.007
   11424.0,0.007
   11309.0,0.007
   11213.0,0.008
   11128.0,0.008
   11072.0,0.008
   10987.0,0.008
   10987.0,0.008
   29535.0,0.008
   26497.0,0.008
   24180.0,0.008
   22062.0,0.008
   20242.0,0.008
   18820.0,0.009
   16641.0,0.009
   15429.0,0.009
   14498.0,0.010
   13742.0,0.011
   13128.0,0.011
   12631.0,0.011
   12148.0,0.011
   11892.0,0.011
   11643.0,0.011
   11533.0,0.012
   11415.0,0.012
   11333.0,0.012
   11085.0,0.012
   11008.0,0.012
   10941.0,0.012
   10868.0,0.012
   10854.0,0.012
   10854.0,0.012
   19282.0,0.012
   18060.0,0.013
   17050.0,0.013
   16104.0,0.013
   15163.0,0.013
   14442.0,0.013
   13981.0,0.013
   13529.0,0.013
   13102.0,0.013
   12709.0,0.013
   12463.0,0.013
   12105.0,0.013
   11836.0,0.014
   11630.0,0.014
   11459.0,0.014
   11328.0,0.014
   11104.0,0.014
   11064.0,0.014
   10934.0,0.014
   10934.0,0.014
   23610.0,0.014
   21028.0,0.014
   19867.0,0.015
   18389.0,0.015
   17306.0,0.015
   16225.0,0.015
   15296.0,0.015
   14427.0,0.015
   13589.0,0.015
   12787.0,0.015
   12338.0,0.015
   12075.0,0.015
   11696.0,0.016
   11472.0,0.016
   11318.0,0.016
   11213.0,0.016
   11149.0,0.016
   11044.0,0.016
   10923.0,0.016
   10805.0,0.016
   10769.0,0.016
   10769.0,0.017
   24926.0,0.018
   22066.0,0.018
   19416.0,0.019
   17724.0,0.019
   16293.0,0.019
   15521.0,0.019
   14967.0,0.019
   14365.0,0.019
   13873.0,0.019
   13544.0,0.019
   13269.0,0.020
   13032.0,0.020
   12686.0,0.020
   12409.0,0.020
   12141.0,0.020
   11938.0,0.020
   11784.0,0.020
   11644.0,0.020
   11507.0,0.020
   11305.0,0.021
   11224.0,0.021
   10917.0,0.021
   10840.0,0.021
   10840.0,0.021
   27369.0,0.021
   24112.0,0.021
   20943.0,0.021
   18072.0,0.021
   16969.0,0.022
   15901.0,0.022
   14908.0,0.022
   14156.0,0.022
   13564.0,0.022
   13103.0,0.022
   12511.0,0.022
   11950.0,0.022
   11564.0,0.022
   11187.0,0.022
   11048.0,0.023
   10937.0,0.023
   10848.0,0.023
   10840.0,0.023
   10840.0,0.023
   25876.0,0.023
   23060.0,0.023
   20665.0,0.023
   18669.0,0.023
   17217.0,0.023
   16051.0,0.024
   15206.0,0.024
   14376.0,0.024
   13715.0,0.024
   13079.0,0.024
   12550.0,0.024
   12019.0,0.024
   11664.0,0.024
   11361.0,0.024
   11135.0,0.024
   11079.0,0.025
   10923.0,0.025
   10876.0,0.025
   10876.0,0.025
   27714.0,0.025
   24453.0,0.025
   22703.0,0.025
   20990.0,0.025
   19634.0,0.025
   18244.0,0.026
   16934.0,0.026
   15972.0,0.026
   15129.0,0.026
   14437.0,0.026
   13963.0,0.026
   13500.0,0.026
   12885.0,0.026
   12488.0,0.026
   12105.0,0.027
   11929.0,0.027
   11763.0,0.027
   11424.0,0.027
   11192.0,0.027
   11048.0,0.027
   10988.0,0.027
   10911.0,0.027
   10875.0,0.027
   10843.0,0.027
   10843.0,0.028
   23035.0,0.028
   20815.0,0.028
   19288.0,0.028
   18261.0,0.028
   17348.0,0.028
   16282.0,0.028
   15529.0,0.028
   14748.0,0.028
   14301.0,0.028
   13861.0,0.029
   13610.0,0.029
   13368.0,0.029
   13111.0,0.029
   12862.0,0.029
   12606.0,0.029
   12412.0,0.029
   12274.0,0.029
   11911.0,0.029
   11717.0,0.030
   11602.0,0.030
   11500.0,0.030
   11232.0,0.030
   11078.0,0.030
   10987.0,0.030
   10908.0,0.030
   10881.0,0.030
   10881.0,0.030
   21767.0,0.030
   19008.0,0.030
   17012.0,0.031
   15697.0,0.031
   14371.0,0.031
   13318.0,0.031
   12780.0,0.031
   12335.0,0.031
   12095.0,0.031
   11868.0,0.031
   11645.0,0.031
   11539.0,0.032
   11404.0,0.032
   11307.0,0.032
   11027.0,0.032
   11008.0,0.032
   10973.0,0.032
   10971.0,0.032
   10971.0,0.032
   29151.0,0.032
   26092.0,0.033
   22974.0,0.033
   20338.0,0.033
   17859.0,0.033
   16373.0,0.033
   15556.0,0.033
   14835.0,0.033
   14178.0,0.033
   13749.0,0.033
   13291.0,0.033
   12865.0,0.034
   12462.0,0.034
   12197.0,0.034
   11982.0,0.034
   11779.0,0.034
   11531.0,0.034
   11396.0,0.034
   11278.0,0.034
   11175.0,0.034
   11084.0,0.034
   11084.0,0.035
   25706.0,0.035
   23676.0,0.035
   21826.0,0.035
   20073.0,0.035
   18597.0,0.035
   17422.0,0.035
   16293.0,0.035
   15489.0,0.035
   14946.0,0.036
   14470.0,0.036
   13520.0,0.036
   13101.0,0.036
   12687.0,0.036
   12176.0,0.036
   11812.0,0.036
   11645.0,0.036
   11439.0,0.036
   11293.0,0.037
   11163.0,0.037
   11057.0,0.037
   11001.0,0.037
   10962.0,0.037
   10954.0,0.037
   10954.0,0.037
   28403.0,0.037
   24872.0,0.037
   21804.0,0.038
   20018.0,0.038
   17942.0,0.038
   16455.0,0.038
   15370.0,0.038
   14357.0,0.038
   13362.0,0.038
   13013.0,0.038
   12672.0,0.038
   12347.0,0.038
   12052.0,0.039
   11841.0,0.039
   11690.0,0.039
   11582.0,0.039
   11491.0,0.039
   11412.0,0.039
   11288.0,0.039
   11243.0,0.039
   11076.0,0.039
   11034.0,0.039
   10979.0,0.040
   10979.0,0.040
   24540.0,0.040
   22204.0,0.040
   20572.0,0.040
   19212.0,0.040
   17911.0,0.040
   16959.0,0.040
   15990.0,0.041
   15038.0,0.041
   14330.0,0.041
   13648.0,0.041
   13023.0,0.041
   12591.0,0.041
   12190.0,0.041
   11734.0,0.041
   11385.0,0.041
   11276.0,0.042
   11189.0,0.042
   11147.0,0.042
   11083.0,0.042
   11000.0,0.042
   11000.0,0.042
   23220.0,0.043
   20888.0,0.044
   19313.0,0.044
   17725.0,0.044
   16276.0,0.045
   14702.0,0.045
   13977.0,0.045
   13277.0,0.045
   12766.0,0.045
   12269.0,0.045
   11807.0,0.045
   11560.0,0.045
   11174.0,0.046
   10975.0,0.046
   10836.0,0.046
   10759.0,0.046
   10747.0,0.046
   10747.0,0.046
   21016.0,0.046
   18848.0,0.046
   17695.0,0.046
   16667.0,0.047
   15559.0,0.047
   14659.0,0.047
   13875.0,0.047
   13294.0,0.047
   12868.0,0.047
   12445.0,0.047
   12139.0,0.047
   11839.0,0.047
   11540.0,0.048
   11389.0,0.048
   11300.0,0.048
   11300.0,0.048
   19160.0,0.048
   17319.0,0.048
   15876.0,0.048
   15120.0,0.048
   14560.0,0.049
   14120.0,0.049
   13535.0,0.049
   13111.0,0.049
   12709.0,0.049
   12273.0,0.049
   12136.0,0.049
   11967.0,0.049
   11860.0,0.050
   11775.0,0.050
   11694.0,0.050
   11683.0,0.050
   11601.0,0.050
   11229.0,0.050
   11229.0,0.050
   20797.0,0.050
   19094.0,0.050
   18065.0,0.051
   16338.0,0.051
   15421.0,0.051
   14678.0,0.051
   13858.0,0.051
   13198.0,0.051
   12727.0,0.051
   12258.0,0.051
   12011.0,0.051
   11785.0,0.051
   11642.0,0.052
   11498.0,0.052
   11416.0,0.052
   11331.0,0.052
   11331.0,0.052
   27296.0,0.052
   24640.0,0.052
   22251.0,0.052
   20187.0,0.053
   18251.0,0.053
   16667.0,0.053
   15514.0,0.053
   14696.0,0.053
   13927.0,0.053
   13486.0,0.053
   13088.0,0.053
   12672.0,0.053
   12453.0,0.053
   12247.0,0.054
   12065.0,0.054
   11899.0,0.054
   11746.0,0.054
   11632.0,0.054
   11543.0,0.054
   11507.0,0.054
   11507.0,0.054
   20740.0,0.054
   18765.0,0.055
   17757.0,0.055
   16934.0,0.055
   16177.0,0.055
   15465.0,0.055
   14889.0,0.055
   14414.0,0.055
   13994.0,0.055
   13540.0,0.055
   13121.0,0.055
   12778.0,0.055
   12489.0,0.056
   12218.0,0.056
   12050.0,0.056
   11920.0,0.056
   11811.0,0.056
   11725.0,0.056
   11604.0,0.056
   11422.0,0.056
   11341.0,0.056
   11277.0,0.056
   11194.0,0.056
   11183.0,0.057
   11134.0,0.057
   11134.0,0.057
   18613.0,0.057
   17642.0,0.057
   16944.0,0.057
   16233.0,0.057
   15326.0,0.057
   14653.0,0.057
   14096.0,0.058
   13602.0,0.058
   13167.0,0.058
   12584.0,0.058
   12242.0,0.058
   11939.0,0.058
   11666.0,0.058
   11442.0,0.059
   11389.0,0.059
   11134.0,0.059
   11134.0,0.059
   21378.0,0.059
   19616.0,0.059
   17946.0,0.059
   17084.0,0.059
   16356.0,0.060
   15757.0,0.060
   15049.0,0.060
   14220.0,0.060
   13535.0,0.060
   13212.0,0.060
   12803.0,0.060
   12512.0,0.060
   12268.0,0.061
   12036.0,0.061
   11823.0,0.061
   11663.0,0.061
   11545.0,0.061
   11442.0,0.061
   11341.0,0.062
   11322.0,0.062
   11287.0,0.062
   11273.0,0.062
   11273.0,0.062
   24296.0,0.062
   21556.0,0.063
   19532.0,0.063
   17712.0,0.063
   16607.0,0.063
   15867.0,0.063
   15229.0,0.063
   14703.0,0.064
   14193.0,0.064
   13718.0,0.064
   13073.0,0.064
   12728.0,0.064
   12407.0,0.064
   12084.0,0.065
   11789.0,0.065
   11608.0,0.065
   11459.0,0.065
   11259.0,0.065
   11174.0,0.065
   11174.0,0.065
   24082.0,0.066
   20977.0,0.066
   18986.0,0.066
   17689.0,0.066
   16122.0,0.066
   15649.0,0.066
   15215.0,0.067
   14801.0,0.067
   14423.0,0.067
