D:\University\Ricerca Operativa 2\Progetto\GitKraken_OR2\OR2\Hmw1\x64\Debug\Hmw1.exe -file data_light\att48.tsp -setup_model 24 -v 1 -nthread 4 -time_limit 600 
12553.0,0.494228
11744.0,0.641897
16135.0,0.752108
11886.0,0.803454
11744.0,0.811762
12012.0,1.332142
11744.0,1.345519
11202.0,1.361553
12503.0,1.394170
11896.0,1.651273
11613.0,1.747737
12160.0,1.782255
11533.0,2.280456
11533.0,2.302120
16340.0,2.451886
11163.0,2.552659
11744.0,2.618438
11821.0,2.624467
15354.0,4.128117
11533.0,4.158206
11861.0,4.180516
14757.0,4.281498
11802.0,4.332628
11153.0,4.337731
11333.0,4.417731
11533.0,4.504032
11333.0,4.963557
11333.0,5.138827
11389.0,5.456823
15559.0,5.681853
11767.0,5.715406
11333.0,5.740037
11153.0,5.827509
11277.0,5.828748
11662.0,5.880367
14260.0,5.975037
11221.0,6.455533
11221.0,6.918634
11221.0,7.501152
14962.0,8.399914
11153.0,8.454361
11185.0,9.022605
11754.0,9.104052
11190.0,9.105810
11221.0,9.314152
13811.0,9.722405
11185.0,9.752047
11541.0,9.776512
11185.0,11.198622
14473.0,11.232085
11185.0,11.261032
14088.0,11.292091
11153.0,11.355428
13426.0,11.424069
11185.0,11.462947
11134.0,11.500288
11185.0,11.562652
11715.0,11.567510
11185.0,11.580864
11429.0,11.604942
11185.0,11.700104
11704.0,11.779446
11340.0,11.809326
11153.0,11.991725
11185.0,12.509299
11185.0,12.986519
12965.0,12.995558
11185.0,13.030408
13627.0,13.095540
10943.0,13.102452
10907.0,13.103559
11185.0,13.122147
13350.0,13.193687
11185.0,13.654770
11185.0,13.683938
11567.0,13.694923
11153.0,13.721156
12699.0,13.756536
11185.0,13.783494
11253.0,13.787120
12479.0,13.845270
11185.0,14.306443
11185.0,14.323230
11217.0,14.332667
11153.0,14.593700
11185.0,15.068832
11185.0,15.136162
13014.0,15.223998
11195.0,15.311043
10871.0,15.318307
12748.0,15.443031
12317.0,15.469160
11153.0,15.471638
11181.0,15.496041
11185.0,15.959176
11185.0,16.424595
11185.0,16.430628
11195.0,16.484964
10863.0,16.489321
11185.0,16.697097
11185.0,17.164826
11185.0,17.626831
11185.0,17.638230
12178.0,17.679403
11167.0,17.692138
11185.0,17.930208
11195.0,17.943840
10863.0,17.962485
12539.0,18.021015
11153.0,18.080604
11157.0,18.097739
12047.0,18.107028
10863.0,18.150579
