data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 0.000000 ;
data/att48.tsp; 48; 0; 3; 1.046000 ;
data/att48.tsp; 48; 0; 3; 0.767000 ;
data/att48.tsp; 48; 0; 3; 1.379000 ;
data/att532.tsp; 532; 0; 3; 411.673000 ;
data/att48.tsp; 48; 0; 8; 12.455000 ;
